PROJECT,IPT,RESP,WBS ID,DESCRIPTION,CEC,COMPANY,PERF,MILSTD,CLIN,CHARGE #,YYYYMM,BCWS HRS/UTS,BCWP HRS/UTS,ACT HRS/UTS,ETC HRS/UTS,E
LRIP8B,HHX,HHX,AF33ALLX-4A1G1100,AF33 BUILD PMC SECT1100,,,,,,LAF33ALLX,201108,,,,2,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1100,AF33 BUILD PMC SECT1100,,,,,,LAF33ALLX,201109,,,,6.3,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1100,AF33 BUILD PMC SECT1100,,,,,,LAF33ALLX,201110,,,,-0.3,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1100,AF33 BUILD PMC SECT1100,,,,,,LAF33ALLX,201111,,,,913.4,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1100,AF33 BUILD PMC SECT1100,,,,,,LAF33ALLX,201112,,,,172.1,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201103,,,,3.703062704,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201104,,,,504.5,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201105,,,,584.02,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201106,,,,272.4,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201107,,,,424.7,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201108,,,,337.8,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201109,,,,381.7,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201110,,,,1100,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201111,,,,1336.8,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1400,AF33 BUILD PMC SECT1400,,,,,,LAF33ALLX,201112,,,,16,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201101,,,,909.5493976,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201102,,,,502.2978313,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201103,,,,201.1178313,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201104,,,,21.30445783,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201105,,,,55.4,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201106,,,,1.4,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201107,,,,7.7,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201108,,,,27.4,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201109,,,,73.5,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201110,,,,242.3,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201111,,,,164.6,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1600,AF33 BUILD PMC SECT1600,,,,,,LAF33ALLX,201112,,,,0,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1700,AF33 BUILD PMC SECT1700,,,,,,LAF33ALLX,201101,,,,23.2,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1700,AF33 BUILD PMC SECT1700,,,,,,LAF33ALLX,201103,,,,0,L
LRIP8B,HHX,HHX,AF33ALLX-4A1G1700,AF33 BUILD PMC SECT1700,,,,,,LAF33ALLX,201104,,,,0,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201104,,,,0,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201106,,,,0,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201107,,,,0,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201108,,,,3.3,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201109,,,,5,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201110,,,,23,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201111,,,,22,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201112,,,,13.5,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201201,,,,3.1,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201202,,,,3.1,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201203,,,,7.1,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201204,,,,5.1,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201205,,,,5.1,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201206,,,,4.8,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201306,,,,2.3,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201307,,,,2,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201308,,,,2,L
LRIP8B,HBX,HBX,AF33811H,AF33 WEIGHT AND BALANCE TESTS,,,,,,LAF33811H,201309,,,,2,L
LRIP8B,HDX,HDX,AF33ALLX-813H0030,AF33 Static Proof Test,,,,,,LAF33ALLX,201101,,,,0,L
LRIP8B,HDX,HDX,AF33ALLX-813H0030,AF33 Static Proof Test,,,,,,LAF33ALLX,201102,,,,0,L
LRIP8B,HDX,HDX,AF33ALLX-813H0030,AF33 Static Proof Test,,,,,,LAF33ALLX,201103,,,,3.9,L
LRIP8B,HEX,HEX,AF33ALLX-815H1101,AF33 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF33ALLX,201108,,,,0,L
LRIP8B,HEX,HEX,AF33ALLX-815H1101,AF33 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF33ALLX,201109,,,,80,L
LRIP8B,HEX,HEX,AF33ALLX-815H1101,AF33 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF33ALLX,201110,,,,52.8,L
LRIP8B,HEX,HEX,AF33ALLX-815H1101,AF33 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF33ALLX,201111,,,,80,L
LRIP8B,HEX,HEX,AF33ALLX-815H1101,AF33 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF33ALLX,201112,,,,3.3,L
LRIP8B,HEX,HEX,AF33ALLX-815H1101,AF33 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF33ALLX,201201,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201107,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201108,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201111,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201112,,,,22,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201201,,,,6.9,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201203,,,,15.7,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201301,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201302,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201303,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201306,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201307,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201308,,,,0,L
LRIP8B,HEX,HEX,AF33815H,AF33 - AV Support - 9G08 - Edwards,,,,,,LAF33815H,201309,,,,0,L
LRIP8B,HEX,HEX,AF33ALLX-815H1400,AF33 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF33ALLX,201104,,,,0,L
LRIP8B,HEX,HEX,AF33ALLX-815H1400,AF33 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF33ALLX,201105,,,,50,L
LRIP8B,HEX,HEX,AF33ALLX-815H1400,AF33 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF33ALLX,201106,,,,60,L
LRIP8B,HEX,HEX,AF33ALLX-815H1400,AF33 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF33ALLX,201107,,,,130.4,L
LRIP8B,HEX,HEX,AF33ALLX-815H1400,AF33 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF33ALLX,201108,,,,0,L
LRIP8B,HEX,HEX,AF33ALLX-815H1400,AF33 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF33ALLX,201109,,,,130.4,L
LRIP8B,HEX,HEX,AF33ALLX-815H1400,AF33 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF33ALLX,201110,,,,130.4,L
LRIP8B,HEX,HEX,AF33ALLX-815H1400,AF33 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF33ALLX,201111,,,,62.9,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201107,,,,0,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201108,,,,0,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201109,,,,0,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201111,,,,80,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201112,,,,48.1,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201201,,,,20.5,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201202,,,,15.4,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201203,,,,5,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201306,,,,4,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201307,,,,3,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201308,,,,3,L
LRIP8B,HJX,HJX,AF33819H,ENGINEERING SUPPORT AF33 - AERO,,,,,,LAF33819H,201309,,,,3,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201101,,,,126.52,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201102,,,,100.52,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201103,,,,102.24,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201104,,,,200,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201105,,,,204.11,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201106,,,,351.83,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201107,,,,0,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201108,,,,254.44,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201109,,,,214.33,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201110,,,,22.13,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201111,,,,0,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201112,,,,0,L
LRIP8B,HEX,HEX,AF34ALLX-3A4A0030,AF34 SEC ELEC-FAB-ASSY-TEST,,,,,,LAF34ALLX,201201,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-3M1G1800,AF34 BUILD MISSISSIPPI SECT1800,,,,,,LAF34ALLX,201103,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-3M1G1800,AF34 BUILD MISSISSIPPI SECT1800,,,,,,LAF34ALLX,201104,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-3M1G2000,AF34 BUILD MISSISSIPPI SECT2000,,,,,,LAF34ALLX,201103,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-3M1G2000,AF34 BUILD MISSISSIPPI SECT2000,,,,,,LAF34ALLX,201104,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-3M1G2005,AF34 BUILD MISSISSIPPI SECT2005,,,,,,LAF34ALLX,201103,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-3M1G2015,AF34 BUILD MISSISSIPPI SECT2015,,,,,,LAF34ALLX,201103,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-3M1G2025,AF34 BUILD MISSISSIPPI SECT2025,,,,,,LAF34ALLX,201103,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1100,AF34 BUILD PMC SECT1100,,,,,,LAF34ALLX,201108,,,,1.7,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1100,AF34 BUILD PMC SECT1100,,,,,,LAF34ALLX,201109,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1100,AF34 BUILD PMC SECT1100,,,,,,LAF34ALLX,201110,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1100,AF34 BUILD PMC SECT1100,,,,,,LAF34ALLX,201111,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1100,AF34 BUILD PMC SECT1100,,,,,,LAF34ALLX,201112,,,,992.9,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1100,AF34 BUILD PMC SECT1100,,,,,,LAF34ALLX,201201,,,,22.2,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1100,AF34 BUILD PMC SECT1100,,,,,,LAF34ALLX,201202,,,,323.2,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1400,AF34 BUILD PMC SECT1400,,,,,,LAF34ALLX,201105,,,,0.003062704,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1400,AF34 BUILD PMC SECT1400,,,,,,LAF34ALLX,201107,,,,33.2,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1400,AF34 BUILD PMC SECT1400,,,,,,LAF34ALLX,201108,,,,698.5,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1400,AF34 BUILD PMC SECT1400,,,,,,LAF34ALLX,201109,,,,316.49,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1400,AF34 BUILD PMC SECT1400,,,,,,LAF34ALLX,201110,,,,700,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1400,AF34 BUILD PMC SECT1400,,,,,,LAF34ALLX,201111,,,,1187.6,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1400,AF34 BUILD PMC SECT1400,,,,,,LAF34ALLX,201112,,,,726.4,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201102,,,,622.8,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201103,,,,1246.8,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201104,,,,419.8,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201105,,,,67.7,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201106,,,,207,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201107,,,,189.9,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201108,,,,39.4,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201109,,,,48.7,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201110,,,,200.6,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201111,,,,191.8,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1600,AF34 BUILD PMC SECT1600,,,,,,LAF34ALLX,201112,,,,6.3,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1700,AF34 BUILD PMC SECT1700,,,,,,LAF34ALLX,201101,,,,829.1,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1700,AF34 BUILD PMC SECT1700,,,,,,LAF34ALLX,201102,,,,138.3,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1700,AF34 BUILD PMC SECT1700,,,,,,LAF34ALLX,201103,,,,-138.1,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1700,AF34 BUILD PMC SECT1700,,,,,,LAF34ALLX,201104,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1700,AF34 BUILD PMC SECT1700,,,,,,LAF34ALLX,201106,,,,0,L
LRIP8B,HHX,HHX,AF34ALLX-4A1G1700,AF34 BUILD PMC SECT1700,,,,,,LAF34ALLX,201112,,,,0,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201106,,,,0,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201108,,,,0,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201109,,,,5,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201110,,,,23,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201111,,,,33,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201112,,,,24,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201201,,,,11.7,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201202,,,,11.7,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201203,,,,11,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201204,,,,9.7,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201205,,,,7.7,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201206,,,,4.2,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201305,,,,0,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201307,,,,1.3,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201308,,,,2,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201309,,,,1.5,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201310,,,,1.5,L
LRIP8B,HBX,HBX,AF34811H,AF34 WEIGHT AND BALANCE TESTS,,,,,,LAF34811H,201311,,,,4,L
LRIP8B,HDX,HDX,AF34ALLX-813H0030,AF34 Static Proof Test,,,,,,LAF34ALLX,201101,,,,1,L
LRIP8B,HDX,HDX,AF34ALLX-813H0030,AF34 Static Proof Test,,,,,,LAF34ALLX,201102,,,,13,L
LRIP8B,HDX,HDX,AF34ALLX-813H0030,AF34 Static Proof Test,,,,,,LAF34ALLX,201103,,,,3.9,L
LRIP8B,HDX,HDX,AF34ALLX-813H0030,AF34 Static Proof Test,,,,,,LAF34ALLX,201105,,,,0,L
LRIP8B,HEX,HEX,AF34ALLX,AF34 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF34ALLX,201108,,,,0,L
LRIP8B,HEX,HEX,AF34ALLX,AF34 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF34ALLX,201110,,,,0,L
LRIP8B,HEX,HEX,AF34ALLX,AF34 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF34ALLX,201111,,,,0,L
LRIP8B,HEX,HEX,AF34ALLX,AF34 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF34ALLX,201112,,,,164.9,L
LRIP8B,HEX,HEX,AF34ALLX,AF34 - AV Support - 4A1G - Palmdale (PM,,,,,,LAF34ALLX,201201,,,,90.7,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201108,,,,0,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201109,,,,0,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201112,,,,0,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201201,,,,0,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201212,,,,43.91,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201301,,,,15,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201302,,,,15,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201303,,,,20,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201304,,,,4,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201305,,,,3.8,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201307,,,,0,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201308,,,,0,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201309,,,,0,L
LRIP8B,HEX,HEX,AF34815H,AF34 - AV Support - 9G08 - Edwards,,,,,,LAF34815H,201310,,,,0,L
LRIP8B,HEX,HEX,AF34ALLX-815H1400,AF34 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF34ALLX,201107,,,,0.002222222,L
LRIP8B,HEX,HEX,AF34ALLX-815H1400,AF34 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF34ALLX,201108,,,,76.16444444,L
LRIP8B,HEX,HEX,AF34ALLX-815H1400,AF34 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF34ALLX,201109,,,,178.5613333,L
LRIP8B,HEX,HEX,AF34ALLX-815H1400,AF34 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF34ALLX,201110,,,,305.498,L
LRIP8B,HEX,HEX,AF34ALLX-815H1400,AF34 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF34ALLX,201111,,,,300.498,L
LRIP8B,HEX,HEX,AF34ALLX-815H1400,AF34 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF34ALLX,201112,,,,251.228,L
LRIP8B,HEX,HEX,AF34ALLX-815H1400,AF34 - AV Engrg Support - 4A1G - Palmda,,,,,,LAF34ALLX,201201,,,,30.148,L
LRIP8B,HJX,HJX,AF34819H,ENGINEERING SUPPORT AF34 AERO,,,,,,LAF34819H,201108,,,,0,L
LRIP8B,HJX,HJX,AF34819H,ENGINEERING SUPPORT AF34 AERO,,,,,,LAF34819H,201109,,,,0,L
LRIP8B,HJX,HJX,AF34819H,ENGINEERING SUPPORT AF34 AERO,,,,,,LAF34819H,201111,,,,0,L
LRIP8B,HJX,HJX,AF34819H,ENGINEERING SUPPORT AF34 AERO,,,,,,LAF34819H,201112,,,,67,L
LRIP8B,HJX,HJX,AF34819H,ENGINEERING SUPPORT AF34 AERO,,,,,,LAF34819H,201201,,,,0,L
LRIP8B,HJX,HJX,AF34819H,ENGINEERING SUPPORT AF34 AERO,,,,,,LAF34819H,201202,,,,0,L
LRIP8B,HJX,HJX,AF34819H,ENGINEERING SUPPORT AF34 AERO,,,,,,LAF34819H,201305,,,,0,L
